Total Number of Aligned Reads:	238287	Total Number of Mapped Genomes:	5022
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|511145	0.000822266393072	0.00073860512743	176.0	0.00073860512743	0.0	0.000151236278147	9.93518933932e-05	23.674264621	3.35729603377e-05	0.0017499905576
ti|688245	0.000486720676294	0.000411268764137	98.0	0.000407072144095	4.19662004222e-06	0.000183800100916	0.00019551671219	46.5890907977	0.000163668181647	0.000856110488612
ti|267747	0.000416246293522	0.000314746503166	75.0	0.000314746503166	0.0	0.000274150096781	0.000215543068279	51.3611111111	0.000163668181647	0.00011330874114
ti|316	0.000381064276551	0.000520380885235	124.0	0.000511987645151	8.39324008444e-06	0.000251159043743	0.000232961393075	55.5116714718	0.000184651281858	0.00108272797089
ti|522373	0.000375830443124	0.000314746503166	75.0	0.000314746503166	0.0	8.76468654864e-05	8.49610767478e-05	20.245120095	5.45560605488e-05	0.000503594405066
ti|1177179	0.000291078654911	0.0011037110711	263.0	0.0011037110711	0.0	0.00171017711421	0.00206215668683	491.385130435	0.0017499905576	0.00538846013421
ti|1476583	0.000238905639578	0.00073860512743	176.0	0.00073860512743	0.0	4.85054293931e-05	0.000158884656675	37.8601481851	8.39324008444e-05	0.000331532983335
ti|1125630	0.000207471849981	0.000180454661815	43.0	0.000176258041773	4.19662004222e-06	0.0001372604303	8.3730544968e-05	19.9519003688	4.19662004222e-06	0.00249698892512
ti|365659	0.000201911361822	0.000176258041773	42.0	0.000176258041773	0.0	2.30690538535e-05	2.54349500207e-05	6.06081793559	8.39324008444e-06	0.000121701981224
ti|525264	0.000172972795167	0.000109112121098	26.0	0.000109112121098	0.0	0.000123525839279	8.28079172039e-05	19.7320501668	3.35729603377e-05	0.000289566782913
ti|80878	0.000122240953244	8.39324008444e-05	20.0	8.39324008444e-05	0.0	4.65281121584e-05	3.39205563726e-05	8.08282761637	1.67864801689e-05	0.000373499183757
ti|441620	0.000118512975709	0.00011330874114	27.0	0.00011330874114	0.0	2.99522787254e-05	1.35224266122e-05	3.22221847013	0.0	0.000104915501055
ti|470	0.0001174002195	0.000310549883124	74.0	0.000289566782913	2.09831002111e-05	0.000935982908699	0.000398565608493	94.973003151	2.09831002111e-05	0.0128458539492
ti|399739	0.000106818394411	0.000117505361182	28.0	0.00011330874114	4.19662004222e-06	6.62388462209e-05	5.31584308718e-05	12.6669630172	3.35729603377e-05	0.000235010722364
ti|1230338	9.65006088606e-05	0.00026438706266	63.0	0.000260190442618	4.19662004222e-06	0.0192436266898	0.0136181733605	3245.03367556	0.00144783391457	0.0718881013232
ti|1206725	8.20880381661e-05	0.00235850046373	562.0	0.00235850046373	0.0	0.013466516424	0.00928106893151	2211.55807248	0.00168704125697	0.0411352696538
ti|281309	7.55950013893e-05	6.29493006333e-05	15.0	6.29493006333e-05	0.0	2.0368782442e-05	1.1808613783e-05	2.8138391525	8.39324008444e-06	7.55391607599e-05
ti|1736215	7.55060395373e-05	7.13425407177e-05	17.0	5.87526805911e-05	1.25898601267e-05	3.25353047121e-05	2.33626676346e-05	5.56701998264	4.19662004222e-06	0.000961025989668
ti|221988	7.21343367146e-05	3.776958038e-05	9.0	3.776958038e-05	0.0	0.000142821406816	6.65231029637e-05	15.8515906359	1.25898601267e-05	0.00194303507955
ti|1229486	7.11822516953e-05	6.29493006333e-05	15.0	6.29493006333e-05	0.0	8.11321498921e-05	4.27054842351e-05	10.1761617219	8.39324008444e-06	0.000956829369626
ti|1736216	6.16502798445e-05	3.35729603377e-05	8.0	3.35729603377e-05	0.0	3.25857758316e-05	1.83315841696e-05	4.36817819702	4.19662004222e-06	0.000654672726586
ti|883163	5.42749103048e-05	7.13425407177e-05	17.0	6.71459206755e-05	4.19662004222e-06	1.62330774542e-05	1.3952545578e-05	3.32471022815	8.39324008444e-06	4.19662004222e-05
ti|525260	5.37417949264e-05	7.55391607599e-05	18.0	7.55391607599e-05	0.0	0.000231314157604	0.000165662073616	39.4751185357	6.29493006333e-05	0.000524577505277
ti|198467	5.27405816471e-05	4.61628204644e-05	11.0	4.61628204644e-05	0.0	1.31758099167e-05	1.96190073525e-05	4.67495440501	1.25898601267e-05	4.19662004222e-05
ti|160488	4.98222889984e-05	8.39324008444e-05	20.0	7.97357808021e-05	4.19662004222e-06	0.000334997371845	9.08354524564e-05	21.6449074595	0.0	0.00229974778314
ti|1121377	4.97104010641e-05	0.000193044521942	46.0	0.000193044521942	0.0	5.02725721753e-05	0.000206275683746	49.1528138528	0.000159471561604	0.000163668181647
ti|1096930	4.82274790889e-05	3.776958038e-05	9.0	3.776958038e-05	0.0	0.000235888342901	0.000171160576118	40.7853402015	8.39324008444e-06	0.00112889079136
ti|1304	4.01685806933e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	6.60259613071e-06	4.15779838519e-06	0.990749303811	0.0	0.000109112121098
ti|680646	3.90681638014e-05	2.93763402955e-05	7.0	2.93763402955e-05	0.0	2.29699371468e-05	2.27572482353e-05	5.42275641026	2.09831002111e-05	1.25898601267e-05
ti|172088	3.85774740697e-05	3.35729603377e-05	8.0	3.35729603377e-05	0.0	8.43882395346e-06	4.88225204473e-06	1.16337719298	4.19662004222e-06	1.25898601267e-05
ti|272123	3.80425414693e-05	4.19662004222e-05	10.0	4.19662004222e-05	0.0	1.08606887931e-05	3.48082696383e-06	0.82943581473	0.0	2.09831002111e-05
ti|1219050	3.76633437827e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	2.83381682454e-05	1.63860113463e-05	3.90457348567	4.19662004222e-06	0.000675655826797
ti|234621	3.73194039528e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	1.69276248712e-05	8.9155553371e-06	2.12446093461	8.39324008444e-06	3.776958038e-05
ti|1194083	3.34679639176e-05	5.87526805911e-05	14.0	5.87526805911e-05	0.0	5.34038863981e-05	8.81290208866e-05	21.0	0.000100718881013	0.0
ti|1242245	3.01654627029e-05	4.19662004222e-05	10.0	4.19662004222e-05	0.0	0.00264022917367	0.00138925266537	331.040849874	4.19662004222e-06	0.0237486728189
ti|1224318	3.00217712772e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	0.00137542085247	0.000779655307087	185.78172416	0.0	0.0077931234184
ti|676599	2.94405739526e-05	0.000100718881013	24.0	0.000100718881013	0.0	1.5222563031e-05	8.55553058527e-05	20.3867171657	7.55391607599e-05	0.000201437762026
ti|1114970	2.52960154341e-05	2.93763402955e-05	7.0	2.93763402955e-05	0.0	0.000321262358201	8.85460623551e-05	21.0993755604	4.19662004222e-06	0.00229135454305
ti|1736520	2.40592994301e-05	1.67864801689e-05	4.0	1.67864801689e-05	0.0	1.0535994948e-05	6.29493006333e-06	1.5	4.19662004222e-06	8.39324008444e-06
ti|267608	2.40298284312e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	2.54837185285e-05	1.58016869257e-05	3.76533657246	4.19662004222e-06	0.000763784847684
ti|306537	2.39918633744e-05	1.67864801689e-05	4.0	1.67864801689e-05	0.0	2.67134286149e-05	1.25191484552e-05	2.98315032796	4.19662004222e-06	7.97357808021e-05
ti|398578	2.11991986748e-05	1.25898601267e-05	3.0	8.39324008444e-06	4.19662004222e-06	4.28583518288e-05	2.8826138042e-05	6.86889395562	8.39324008444e-06	0.000885486828908
ti|562983	2.11023847769e-05	1.67864801689e-05	4.0	1.67864801689e-05	0.0	1.90597970553e-05	1.4120739461e-05	3.36478864394	0.0	0.000163668181647
ti|709986	2.07443653806e-05	8.39324008444e-05	20.0	8.39324008444e-05	0.0	2.14533987049e-05	2.4477104322e-05	5.83257575758	0.0	0.000100718881013
ti|1234679	1.93544769471e-05	1.25898601267e-05	3.0	1.25898601267e-05	0.0	9.93874064891e-05	8.71272270014e-05	20.7612855405	0.0	0.000331532983335
ti|1194526	1.8698923392e-05	2.93763402955e-05	7.0	2.93763402955e-05	0.0	0.00113038009246	0.000676433215194	161.185241549	4.19662004222e-06	0.00937105255427
ti|675524	1.77921541264e-05	8.39324008444e-06	2.0	8.39324008444e-06	0.0	2.39471552424e-05	1.44556134059e-05	3.44458475165	0.0	0.000579133565826
ti|1265504	1.76239252456e-05	0.000104915501055	25.0	0.000104915501055	0.0	2.6004914474e-05	0.000109732859195	26.147913819	0.000104915501055	0.00030215664304
ti|1528099	1.75366591208e-05	2.93763402955e-05	7.0	2.93763402955e-05	0.0	2.06765861222e-05	3.43015402062e-05	8.17361111111	3.35729603377e-05	8.39324008444e-06
ti|1227272	1.64802072017e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	0.00048236629803	0.000484900370333	115.545454545	3.776958038e-05	0.00125059277258
ti|546263	1.64798723053e-05	5.03594405066e-05	12.0	5.03594405066e-05	0.0	9.42578365005e-06	5.63364448092e-06	1.34242424242	4.19662004222e-06	1.67864801689e-05
ti|748671	1.59925049073e-05	1.25898601267e-05	3.0	1.25898601267e-05	0.0	5.60193330671e-06	4.54440654794e-06	1.08287300309	4.19662004222e-06	2.09831002111e-05
ti|1635005	1.57676768494e-05	1.67864801689e-05	4.0	1.67864801689e-05	0.0	0.00290728887254	0.00268420384341	639.610881235	0.0	0.0113518572142
ti|1170318	1.56073709593e-05	8.39324008444e-06	2.0	8.39324008444e-06	0.0	3.69702905058e-05	1.90013629689e-05	4.52777777778	1.67864801689e-05	1.25898601267e-05
ti|128403	1.50206366744e-05	1.25898601267e-05	3.0	1.25898601267e-05	0.0	3.78669598179e-06	2.1528115801e-06	0.512987012987	0.0	8.39324008444e-06
ti|1736496	1.47539348945e-05	9.23256409288e-05	22.0	9.23256409288e-05	0.0	1.34613651891e-05	8.46318375181e-05	20.1666666667	7.97357808021e-05	1.25898601267e-05
ti|317655	1.45892881779e-05	1.25898601267e-05	3.0	8.39324008444e-06	4.19662004222e-06	0.000100613299103	9.09106716659e-06	2.16628312192	0.0	0.000616903146206
ti|1736379	1.43725994983e-05	2.51797202533e-05	6.0	2.09831002111e-05	4.19662004222e-06	3.21319181824e-06	1.42052021078e-05	3.38491499466	8.39324008444e-06	2.51797202533e-05
ti|208964	1.3156423482e-05	1.25898601267e-05	3.0	1.25898601267e-05	0.0	6.00652077213e-05	3.08809143871e-05	7.35852044656	4.19662004222e-06	0.000881290208866
ti|1736455	1.19957706483e-05	2.09831002111e-05	5.0	1.67864801689e-05	4.19662004222e-06	3.41040155138e-06	2.75355152037e-06	0.656135531136	0.0	2.51797202533e-05
ti|1198452	1.04902331864e-05	2.51797202533e-05	6.0	2.51797202533e-05	0.0	8.50023984833e-06	5.04782889567e-06	1.20283200406	4.19662004222e-06	2.51797202533e-05
ti|981334	9.81047291604e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	0.00110249864844	0.000358128585582	85.3373862725	8.39324008444e-06	0.0125185175859
ti|442562	9.62689342681e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	7.84197952481e-06	4.2432491538e-06	1.01111111111	4.19662004222e-06	4.19662004222e-06
ti|68895	9.35889797267e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	2.70638505575e-05	1.66615050842e-05	3.970220062	4.19662004222e-06	0.000839324008444
ti|402626	9.34021728901e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	2.00718068465e-05	1.53582738542e-05	3.65967700189	8.39324008444e-06	0.000470021444728
ti|258533	9.27260651624e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.000652867699188	0.000385003527859	91.7413356429	0.0	0.0166312052273
ti|56689	9.26942807386e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.70201942351e-06	1.51399841993e-06	0.360766141489	0.0	1.25898601267e-05
ti|144183	9.22365050709e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	1.27736378624e-05	1.00302186032e-05	2.39007070031	4.19662004222e-06	0.00011330874114
ti|1123267	9.11895786458e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	2.53900521713e-05	1.81990792691e-05	4.33660400178	8.39324008444e-06	0.000612706526164
ti|85698	8.92663840149e-06	2.09831002111e-05	5.0	2.09831002111e-05	0.0	1.24060338548e-05	1.23369401302e-05	2.93973245281	4.19662004222e-06	0.000520380885235
ti|591167	8.9014809414e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	7.91050590297e-06	4.55259068268e-06	1.084823176	4.19662004222e-06	2.09831002111e-05
ti|358	8.74276649898e-06	8.39324008444e-06	2.0	4.19662004222e-06	4.19662004222e-06	1.35110169523e-06	5.42593298388e-07	0.129292929293	0.0	8.39324008444e-06
ti|1341683	8.55840796968e-06	1.67864801689e-05	4.0	1.67864801689e-05	0.0	0.00213473957084	0.00117795824411	280.692136114	4.19662004222e-06	0.0193715981149
ti|1242864	8.55825737987e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.000875581621175	0.000512255009377	122.063709419	0.0	0.0181839546429
ti|489653	8.55354558555e-06	5.45560605488e-05	13.0	5.03594405066e-05	4.19662004222e-06	1.08964062451e-05	3.68751492397e-05	8.78686868687	3.35729603377e-05	2.93763402955e-05
ti|260799	8.54513783628e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	7.5796516772e-06	3.20742556305e-06	0.764287815143	0.0	6.29493006333e-05
ti|392499	8.38307173735e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	3.34914586084e-05	1.86540241916e-05	4.44501146255	0.0	0.00121701981224
ti|575593	8.36835646354e-06	2.51797202533e-05	6.0	2.51797202533e-05	0.0	7.88872463922e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0
ti|1234381	8.34529910419e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	0.000653950555725	0.000386995167536	92.2159174867	0.0	0.0165892390269
ti|1479239	8.33958265511e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.1172261544e-05	1.23311156447e-05	2.93834455364	4.19662004222e-06	0.000621099766248
ti|376686	8.26392387412e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	1.63639183325e-06	4.89605671592e-06	1.16666666667	4.19662004222e-06	4.19662004222e-06
ti|1118059	8.26104600054e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	8.26104601852e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0
ti|762948	8.17666690754e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	8.65317305354e-06	4.57189471907e-06	1.08942307692	4.19662004222e-06	8.39324008444e-06
ti|643561	8.10058476178e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.30195475457e-05	1.51182046678e-05	3.60247163568	0.0	0.00070083554705
ti|465515	8.04960606458e-06	1.25898601267e-05	3.0	8.39324008444e-06	4.19662004222e-06	3.95086800956e-06	4.19662004222e-06	1.0	0.0	8.39324008444e-06
ti|1323663	7.91268360711e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.000825196444024	0.000426282094461	101.577481443	0.0	0.0175082988161
ti|1122603	7.87282267572e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	7.31039867656e-06	8.03431294276e-06	1.91447232819	4.19662004222e-06	0.000255993822575
ti|307480	7.87036595508e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	0.000941859618274	0.000605941974334	144.388095238	1.25898601267e-05	0.00277816246795
ti|596154	7.85816432085e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	3.33991782033e-05	2.94700069105e-05	7.02231953668	8.39324008444e-06	0.000881290208866
ti|223184	7.83075851297e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.00166914170726	0.000928518837595	221.253968254	0.0	0.00619421118231
ti|1532555	7.82756401662e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	3.9637255328e-06	2.09831002111e-06	0.5	0.0	4.19662004222e-06
ti|1229781	7.81955561869e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	7.94811144071e-06	4.2729222248e-06	1.01818181818	4.19662004222e-06	4.19662004222e-06
ti|997352	7.81666434339e-06	1.67864801689e-05	4.0	1.67864801689e-05	0.0	7.13946959102e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|1313421	7.80535388502e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	0.000651064224247	0.000383753931874	91.4435731644	0.0	0.016597632267
ti|1677858	7.80533035647e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.000638551308888	0.000376993523048	89.8326556267	0.0	0.0163164587241
ti|585506	7.8036911021e-06	3.776958038e-05	9.0	3.776958038e-05	0.0	9.74715180358e-06	4.52065007176e-06	1.07721214365	4.19662004222e-06	1.67864801689e-05
ti|751586	7.80368547965e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.7305973619e-05	1.8257807982e-05	4.3505982906	4.19662004222e-06	0.000369302563715
ti|334413	7.80368547965e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	8.1807560882e-06	6.57461675335e-06	1.56664570231	4.19662004222e-06	1.67864801689e-05
ti|1339252	7.80368547965e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	7.8063992203e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|1121897	7.8033875132e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	7.12539258293e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|28091	7.55440155451e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	4.82908591251e-06	4.51454580299e-06	1.07575757576	4.19662004222e-06	8.39324008444e-06
ti|1336249	6.87670719995e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	5.9839924708e-06	4.2729222248e-06	1.01818181818	4.19662004222e-06	4.19662004222e-06
ti|1704277	5.98420010543e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	1.20659631738e-05	1.02058302588e-05	2.43191667487	4.19662004222e-06	5.03594405066e-05
ti|1497974	3.91096074374e-06	0.00116246375169	277.0	0.00116246375169	0.0	2.06058418411e-05	0.00155845659771	371.359947299	0.00157373251583	0.00022661748228
ti|319795	1.97449040244e-06	5.45560605488e-05	13.0	5.45560605488e-05	0.0	1.39842393621e-05	8.52731391955e-05	20.3194805195	5.45560605488e-05	0.000138488461393
ti|270351	1.89258968565e-06	8.39324008444e-06	2.0	8.39324008444e-06	0.0	2.25314691545e-05	1.57109802157e-05	3.74372234265	1.25898601267e-05	5.03594405066e-05
ti|1499686	1.89227076984e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.3301746782e-05	9.93302840492e-06	2.36691153952	4.19662004222e-06	9.23256409288e-05
ti|1197906	1.88920561949e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	3.29688839274e-06	9.63748395251e-06	2.29648713859	8.39324008444e-06	1.67864801689e-05
ti|1074049	1.88920556208e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	3.43615652611e-06	1.73657572089e-05	4.13803418803	4.19662004222e-06	5.03594405066e-05
ti|879305	1.87126418937e-06	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.90210423297e-06	4.31319282117e-06	1.02777777778	4.19662004222e-06	4.19662004222e-06
ti|202	1.72340231605e-06	5.45560605488e-05	13.0	5.45560605488e-05	0.0	4.54750630211e-07	3.14477489061e-05	7.49358974359	2.09831002111e-05	3.776958038e-05
ti|243230	1.68549147013e-06	2.09831002111e-05	5.0	2.09831002111e-05	0.0	6.23011300625e-06	3.08923339057e-05	7.36124156939	2.51797202533e-05	5.87526805911e-05
ti|1736524	1.31805975717e-06	1.25898601267e-05	3.0	1.25898601267e-05	0.0	0.000194779883151	0.000123364682087	29.3962000004	0.0	0.00371400873736
ti|553207	1.30534206126e-06	2.09831002111e-05	5.0	2.09831002111e-05	0.0	8.70375875147e-06	2.0269314059e-05	4.82991403918	1.67864801689e-05	7.13425407177e-05
ti|937777	1.14853380994e-06	2.93763402955e-05	7.0	2.93763402955e-05	0.0	1.44801466546e-05	5.61266138071e-05	13.3742424242	2.93763402955e-05	8.81290208866e-05
ti|876478	6.62846977098e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.65668309793e-06	5.91831031595e-06	1.41025641026	4.19662004222e-06	8.39324008444e-06
ti|1538644	6.55223281038e-07	8.39324008444e-06	2.0	8.39324008444e-06	0.0	6.50559563569e-07	4.24779833542e-06	1.01219512195	4.19662004222e-06	4.19662004222e-06
ti|1112212	6.54461920364e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.58561527074e-05	1.22458032737e-05	2.91801572467	4.19662004222e-06	0.000621099766248
ti|1089548	6.52421961646e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	4.05936994937e-07	2.15211284216e-06	0.512820512821	0.0	8.39324008444e-06
ti|212717	6.52026246551e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	7.25318499802e-07	1.64947365296e-06	0.393048128342	0.0	1.25898601267e-05
ti|1121957	6.52024341573e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	5.96199627124e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|388919	4.65726905029e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	6.45969693295e-06	7.61897118675e-06	1.81550178718	4.19662004222e-06	9.6522260971e-05
ti|1206781	4.62850149844e-07	8.39324008444e-06	2.0	8.39324008444e-06	0.0	2.91292239991e-06	4.61625415822e-06	1.0999933546	4.19662004222e-06	2.09831002111e-05
ti|1461577	4.59753877379e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	0.000651674243206	0.000384353449023	91.5864303073	0.0	0.0166228119872
ti|1208321	4.58547286335e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	6.9632814666e-05	3.11848435e-05	7.43094280308	0.0	0.000726015267304
ti|1380347	4.5744929007e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	3.19967525433e-07	2.09831002111e-06	0.5	0.0	4.19662004222e-06
ti|1641402	4.5736091528e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	5.25447171407e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|1460635	4.55713556018e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	2.28005369361e-06	4.79613719111e-06	1.14285714286	4.19662004222e-06	4.19662004222e-06
ti|1123269	4.34906139052e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.94245051065e-06	5.45096735457e-06	1.29889465802	4.19662004222e-06	2.09831002111e-05
ti|1090379	2.25631686231e-07	8.39324008444e-06	2.0	8.39324008444e-06	0.0	7.42659814957e-06	1.51998481622e-05	3.62192621903	0.0	0.000289566782913
ti|1122243	1.92663507219e-07	0.000193044521942	46.0	0.000193044521942	0.0	0.0322034005806	0.0216659678806	5162.71848836	0.001292558973	0.117610276683
ti|989396	1.26911980869e-07	3.35729603377e-05	8.0	3.35729603377e-05	0.0	4.97257816624e-06	6.73035110792e-05	16.0375517445	7.55391607599e-05	1.25898601267e-05
ti|1235802	1.13147128838e-07	8.39324008444e-06	2.0	8.39324008444e-06	0.0	8.00170854324e-08	5.59549338962e-06	1.33333333333	4.19662004222e-06	4.19662004222e-06
ti|1122172	7.64280398717e-08	8.39324008444e-06	2.0	8.39324008444e-06	0.0	7.0165703028e-08	8.39324008444e-06	2.0	8.39324008444e-06	0.0
ti|122586	6.42384882959e-08	2.93763402955e-05	7.0	2.51797202533e-05	4.19662004222e-06	3.10226686906e-06	3.18466234567e-05	7.58863636364	1.67864801689e-05	4.61628204644e-05
ti|426117	5.45101777428e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.47245821961e-05	8.25348685036e-06	1.96669862111	4.19662004222e-06	3.776958038e-05
ti|883114	5.44788425247e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.39631219038e-05	1.33518483477e-05	3.18157188723	4.19662004222e-06	7.13425407177e-05
ti|925409	5.44788411979e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	4.50403374577e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|1450526	5.44788411979e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	1.17158706219e-07	4.19662004222e-06	1.0	4.19662004222e-06	0.0
ti|322095	5.44222815537e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	6.56969943591e-07	1.04915501055e-05	2.5	8.39324008444e-06	4.19662004222e-06
ti|457405	3.82140199366e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	9.50861031997e-09	1.04915501055e-06	0.25	0.0	4.19662004222e-06
ti|1541197	2.97505838244e-08	0.16204408969	38613.0	0.16204408969	0.0	5.67506798516e-07	0.162046426974	38613.5569444	0.16204408969	2.51797202533e-05
ti|1150460	2.68054543699e-08	4.19662004222e-06	1.0	4.19662004222e-06	0.0	9.90992179518e-07	2.54297963628e-06	0.605958988591	0.0	2.51797202533e-05
ti|261164	1.88095490615e-08	1.67864801689e-05	4.0	1.67864801689e-05	0.0	0.013548475397	0.00809137647487	1928.06982607	4.19662004222e-06	0.0586939279105
ti|39960	1.31888663495e-08	8.39324008444e-06	2.0	8.39324008444e-06	0.0	6.48036594688e-07	8.39324008444e-06	2.0	8.39324008444e-06	0.0
ti|1736504	1.20344394481e-08	0.00944659171503	2251.0	0.00944659171503	0.0	1.28036679829e-08	0.00926765249934	2208.36111111	0.00919899113254	0.00045323496456
