Total Number of Aligned Reads:	177107	Total Number of Mapped Genomes:	4980
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|732	5.43677931044e-05	4.51704336926e-05	8.0	4.51704336926e-05	0.0	0.000162526111217	5.48547516594e-05	9.71516050214	0.0	0.00179552473928
ti|74031	5.31883975045e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	3.27504513946e-05	2.65376297944e-05	4.7	2.25852168463e-05	2.25852168463e-05
ti|981327	5.31084526439e-05	6.21093463274e-05	11.0	5.64630421158e-05	5.64630421158e-06	0.00102309412195	0.000516756553584	91.5212029356	2.25852168463e-05	0.0140762363995
ti|272630	5.23004825981e-05	7.34019547505e-05	13.0	6.21093463274e-05	1.12926084232e-05	4.40044351251e-05	3.39884183365e-05	6.01958680631	2.25852168463e-05	8.46945631737e-05
ti|411474	5.20817949309e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	4.8577379038e-05	2.89718142767e-05	5.13111111111	2.82315210579e-05	1.12926084232e-05
ti|546263	5.18401472553e-05	4.51704336926e-05	8.0	4.51704336926e-05	0.0	4.73606564099e-05	3.26107316309e-05	5.77558884696	1.69389126347e-05	8.46945631737e-05
ti|1230338	4.75942382277e-05	0.000220205864252	39.0	0.000220205864252	0.0	0.011797703413	0.00979690396639	1735.10027078	0.00140028344447	0.0514830018012
ti|270351	4.61068499531e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	3.96965504476e-05	2.83921743367e-05	5.02845282025	2.25852168463e-05	7.34019547505e-05
ti|1500894	4.53012563278e-05	6.21093463274e-05	11.0	6.21093463274e-05	0.0	5.73377293546e-06	6.44737088052e-06	1.14187451454	0.0	6.77556505389e-05
ti|1112204	4.52719349195e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	1.27103028316e-05	6.40145431457e-06	1.13374236929	5.64630421158e-06	4.51704336926e-05
ti|258533	4.47207827157e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	0.0015961337214	0.000815656866892	144.458540725	0.0	0.0353232791476
ti|223283	4.24599288983e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	0.000341180496684	7.73387208499e-05	13.6972288336	0.0	0.00199314538669
ti|1410619	4.22284609453e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	0.00037947471976	0.000207496663832	36.7491116413	0.0	0.00435330054713
ti|1736251	4.12136104326e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	3.45392053038e-05	1.52332270268e-05	2.69791113904	1.12926084232e-05	5.08167379042e-05
ti|1736331	3.96860946972e-05	4.51704336926e-05	8.0	4.51704336926e-05	0.0	7.11291577172e-06	4.23696875559e-06	0.750396825397	0.0	2.82315210579e-05
ti|411467	3.72296056305e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	0.000140888711796	7.68052966843e-05	13.6027556799	0.0	0.00180117104349
ti|435591	3.70466822128e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	3.70171969189e-05	2.27028481841e-05	4.02083333333	2.25852168463e-05	5.64630421158e-06
ti|198094	3.69753176257e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	1.13883348472e-05	8.28349745043e-06	1.46706538295	0.0	5.08167379042e-05
ti|1549858	3.65765364098e-05	4.51704336926e-05	8.0	3.9524129481e-05	5.64630421158e-06	5.21825703632e-05	2.66332656661e-05	4.71693778232	0.0	0.00160355039609
ti|658086	3.60221989124e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	9.77096800422e-06	7.64363631363e-06	1.3537414966	0.0	2.25852168463e-05
ti|742817	3.60073095769e-05	4.51704336926e-05	8.0	4.51704336926e-05	0.0	3.59709080999e-05	2.26428321954e-05	4.01020408163	2.25852168463e-05	5.64630421158e-06
ti|1219050	3.46650886527e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	5.17797416485e-05	2.5758525198e-05	4.56201512223	1.12926084232e-05	0.000790482589621
ti|760570	3.09925797961e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	1.93519567126e-05	9.24463403397e-06	1.63728939985	5.64630421158e-06	9.03408673853e-05
ti|981334	2.92420758815e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	0.000996928942432	0.00032734840039	57.975693148	1.69389126347e-05	0.01110063408
ti|435830	2.83330202312e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	2.47311725277e-05	2.27053509785e-05	4.02127659574	2.25852168463e-05	5.64630421158e-06
ti|266265	2.7799488414e-05	2.25852168463e-05	4.0	1.69389126347e-05	5.64630421158e-06	3.90895134764e-05	1.88480672519e-05	3.33812464678	5.64630421158e-06	0.000830006719102
ti|1081640	2.63998322162e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	5.18564696728e-05	3.03109105091e-05	5.36827442753	1.69389126347e-05	0.000745312155928
ti|1736216	2.60967480281e-05	3.9524129481e-05	7.0	3.38778252695e-05	5.64630421158e-06	4.79751213066e-05	3.18639889289e-05	5.64333548724	1.69389126347e-05	0.000784836285409
ti|936589	2.54118639233e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	1.31108117282e-05	1.42440856247e-05	2.52272727273	5.64630421158e-06	2.25852168463e-05
ti|470934	2.43967565935e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.79473334593e-05	1.02513533197e-05	1.81558643239	5.64630421158e-06	0.000118572388443
ti|206672	2.42370004685e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	2.73369602342e-05	1.89616742394e-05	3.35824523951	1.69389126347e-05	9.03408673853e-05
ti|226186	2.41867473014e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	8.59861260783e-06	4.41373236829e-06	0.781702898551	0.0	2.25852168463e-05
ti|551115	2.41644525245e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	8.50250543122e-06	9.99840031495e-07	0.177078668458	0.0	1.69389126347e-05
ti|1528099	2.41352732427e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	3.66980789462e-05	3.7631211655e-05	6.66475100258	3.38778252695e-05	7.34019547505e-05
ti|1292373	2.40977329987e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	3.37587153572e-05	1.87537961313e-05	3.32142857143	1.69389126347e-05	1.12926084232e-05
ti|1538294	2.40425327801e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	5.29115837391e-06	3.9994654832e-06	0.708333333333	0.0	1.69389126347e-05
ti|1121115	2.4004909398e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	2.30793991009e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0
ti|281309	2.40047677712e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	2.94675324532e-05	1.38469250377e-05	2.45238735265	1.12926084232e-05	3.9524129481e-05
ti|1298596	2.40047677712e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.15210716167e-05	5.64630421158e-06	1.0	0.0	1.12926084232e-05
ti|458233	2.40017681298e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.69432053162e-05	1.08279341965e-05	1.91770294174	5.64630421158e-06	7.90482589621e-05
ti|1123354	2.37461459923e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	1.24378150717e-05	7.57118064734e-06	1.34090909091	5.64630421158e-06	1.12926084232e-05
ti|1096930	2.37182811294e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	3.19022666734e-05	1.77896568281e-05	3.15067275186	5.64630421158e-06	9.59871715968e-05
ti|1414719	2.23121627534e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	6.22557529496e-05	2.25147735407e-05	3.98752399747	5.64630421158e-06	0.000400887599022
ti|935851	1.80648688636e-05	5.08167379042e-05	9.0	5.08167379042e-05	0.0	6.28492771431e-06	2.4549148746e-07	0.0434782608696	0.0	5.64630421158e-06
ti|67257	1.7803650921e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	0.000239526393278	0.000134394146398	23.802144086	0.0	0.00220770494673
ti|264199	1.64676375495e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	1.122698842e-05	1.01856847359e-05	1.80395606652	0.0	0.00010727978002
ti|69395	1.56307028486e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	3.28175935867e-06	1.25907809031e-06	0.22299154334	0.0	1.69389126347e-05
ti|441620	1.55905296034e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	3.75060663388e-05	3.59748866039e-05	6.37140424175	2.25852168463e-05	7.34019547505e-05
ti|1284686	1.5351697645e-05	4.51704336926e-05	8.0	4.51704336926e-05	0.0	1.30947853889e-05	4.69789620416e-05	8.3203030303	4.51704336926e-05	1.69389126347e-05
ti|1125630	1.49185876538e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	0.000192690562916	0.000100494260739	17.7982370366	0.0	0.00268764080471
ti|234621	1.44780324473e-05	5.08167379042e-05	9.0	5.08167379042e-05	0.0	1.83402464572e-05	5.54989179339e-05	9.82924685853	5.08167379042e-05	0.00010727978002
ti|388919	1.43107240879e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.79121065471e-05	1.46390393562e-05	2.59267634326	5.64630421158e-06	6.77556505389e-05
ti|1736364	1.3770282937e-05	5.64630421158e-05	10.0	4.51704336926e-05	1.12926084232e-05	2.26684322506e-05	3.47844719672e-05	6.1605734767	2.25852168463e-05	5.64630421158e-05
ti|266264	1.3699689362e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	2.92892450083e-05	1.71588734691e-05	3.03895660349	0.0	0.000728373243294
ti|1178482	1.36943582807e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.59505801029e-05	8.61419320304e-06	1.52563391561	0.0	0.000412180207445
ti|1120929	1.3541766894e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	0.000935626907994	0.000370717959135	65.6567455886	0.0	0.0123315283981
ti|1054213	1.34337217388e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.28220923556e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0
ti|883169	1.33066280939e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.54902932019e-05	1.15735077355e-05	2.04974923451	1.12926084232e-05	2.25852168463e-05
ti|1538295	1.32375959473e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	4.19815246327e-05	3.73945694288e-05	6.62284000782	1.69389126347e-05	0.00039524129481
ti|435590	1.32317817792e-05	3.9524129481e-05	7.0	3.9524129481e-05	0.0	1.92438351458e-05	4.25897274168e-05	7.54293885361	3.9524129481e-05	2.25852168463e-05
ti|522373	1.30521164989e-05	6.77556505389e-05	12.0	6.77556505389e-05	0.0	1.69858949286e-05	6.71295089364e-05	11.8891059392	5.64630421158e-05	0.000299254123214
ti|511	1.29975241104e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	2.68434341885e-05	1.36317526347e-05	2.41427881387	5.64630421158e-06	0.000581569333793
ti|223184	1.27498704407e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	0.00373984189231	0.00182489000238	323.200793651	0.0	0.0120717984044
ti|1231190	1.27202496138e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	8.70550065907e-05	1.17535312159e-05	2.08163265306	1.69389126347e-05	1.69389126347e-05
ti|1736215	1.27123815356e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	4.1094779402e-05	2.09368976923e-05	3.70807113959	5.64630421158e-06	0.000937286499122
ti|420247	1.27060247515e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.23401265872e-05	1.41157605289e-05	2.5	1.12926084232e-05	5.64630421158e-06
ti|307486	1.26385114038e-05	2.25852168463e-05	4.0	2.25852168463e-05	0.0	2.79442432161e-05	3.44098568923e-05	6.09422652462	2.25852168463e-05	0.000604154550639
ti|390333	1.26292961766e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	6.49986246921e-06	5.64630421158e-06	1.0	0.0	1.12926084232e-05
ti|1522368	1.24392092822e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	2.30534859188e-06	2.21988907687e-06	0.393157894737	0.0	2.25852168463e-05
ti|1500284	1.23193427589e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	8.95078317507e-06	8.72177181169e-06	1.54468684025	5.64630421158e-06	1.69389126347e-05
ti|1121352	1.22985620443e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	8.61470195689e-06	4.70943641967e-06	0.834074155978	0.0	3.38778252695e-05
ti|1469607	1.22636857133e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.21363688492e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|1577687	1.22315079309e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	0.000871718011283	0.000426002070601	75.4479487179	0.0	0.00439282467661
ti|1265502	1.22313806098e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	2.55646047631e-05	2.74094956722e-05	4.85441355001	1.69389126347e-05	0.000327485644272
ti|319795	1.21699417355e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.20024306356e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|1196031	1.21143883228e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	6.02982136873e-06	3.09500739599e-06	0.548147474881	0.0	2.25852168463e-05
ti|272621	1.2107860921e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	4.18781954159e-06	1.94554302421e-06	0.34456928839	0.0	1.12926084232e-05
ti|365046	1.20925869323e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.69156201807e-05	8.44164849377e-06	1.49507503979	5.64630421158e-06	0.000191974343194
ti|1197906	1.20902625288e-05	5.64630421158e-05	10.0	5.64630421158e-05	0.0	1.38425014733e-05	3.67250711174e-05	6.5042671704	3.38778252695e-05	2.82315210579e-05
ti|1235835	1.20897622737e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	2.95689297506e-06	1.41157605289e-06	0.25	0.0	5.64630421158e-06
ti|264462	1.20879878328e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.19984410204e-05	5.70974583193e-06	1.01123595506	5.64630421158e-06	5.64630421158e-06
ti|751586	1.20816669106e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	4.33250796206e-05	2.6552750951e-05	4.70267806268	5.64630421158e-06	0.000547691508523
ti|518635	1.20576727282e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.71288590593e-05	7.81427696132e-06	1.38396314979	5.64630421158e-06	9.59871715968e-05
ti|1226324	1.20483190887e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.20025538561e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0
ti|649757	1.20437959546e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.22884793406e-05	1.14055345074e-05	2.02	1.12926084232e-05	5.64630421158e-06
ti|1227272	1.20354540593e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	0.0016060258323	0.00162154799076	287.1875	0.00010727978002	0.00410486316182
ti|307480	1.20259010405e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	0.00137747675912	0.000764681539717	135.430453455	5.08167379042e-05	0.00344424556906
ti|1249481	1.2004488784e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	0.00156254569	0.000798105016081	141.349985083	0.0	0.0346174911212
ti|85698	1.20031645901e-05	6.21093463274e-05	11.0	6.21093463274e-05	0.0	2.88203126047e-05	1.99378794296e-05	3.53113801214	1.12926084232e-05	0.00060980085485
ti|391612	1.20026094802e-05	9.59871715968e-05	17.0	9.59871715968e-05	0.0	1.20024242166e-05	0.000100692425106	17.8333333333	7.90482589621e-05	0.000112926084232
ti|1400522	1.2002587794e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.19954594216e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0
ti|298386	1.20025560424e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	0.00011932373116	8.57785629139e-07	0.15191983942	0.0	2.82315210579e-05
ti|445970	1.20023886976e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	9.49088552387e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|500632	1.20023840322e-05	3.38778252695e-05	6.0	3.38778252695e-05	0.0	0.00046641631036	0.000292511342817	51.8058063924	3.38778252695e-05	0.0044379951103
ti|929712	1.20023839489e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	6.00118971282e-06	2.82315210579e-06	0.5	0.0	5.64630421158e-06
ti|1519438	1.20023838857e-05	1.12926084232e-05	2.0	5.64630421158e-06	5.64630421158e-06	1.19989622045e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|742740	1.20023838857e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.22478658253e-05	5.76153490977e-06	1.02040816327	5.64630421158e-06	5.64630421158e-06
ti|246787	1.20023838856e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.30729930407e-05	9.10038803798e-06	1.61174242424	1.12926084232e-05	1.12926084232e-05
ti|470145	1.20023838856e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.20132764555e-05	5.76393554932e-06	1.02083333333	5.64630421158e-06	5.64630421158e-06
ti|742725	1.2002379524e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.19423642983e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|1301100	1.1999229591e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	8.19168680704e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|942150	1.19979230513e-05	2.82315210579e-05	5.0	2.82315210579e-05	0.0	5.8040451236e-06	5.64630421158e-06	1.0	0.0	5.64630421158e-06
ti|411471	1.19957110015e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0	3.54292951989e-05	2.84348523549e-05	5.03601139601	5.64630421158e-06	0.000553337812735
ti|1009423	1.19167051474e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	0.000740825710155	0.000364589129996	64.5712870463	0.0	0.00298124862371
ti|1336249	1.17106897472e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	9.08411862039e-06	4.23472815868e-06	0.75	0.0	1.12926084232e-05
ti|1496689	1.11152554466e-05	1.69389126347e-05	3.0	1.69389126347e-05	0.0	1.02143408453e-05	1.12926084232e-05	2.0	1.12926084232e-05	0.0
ti|225992	1.02578991818e-05	5.64630421158e-06	1.0	5.64630421158e-06	0.0	9.3721615406e-05	5.0654885553e-05	8.97133481564	0.0	0.00103327367072
ti|1736591	9.95094997385e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0	7.90298873229e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0
ti|392499	7.32229507945e-06	1.12926084232e-05	2.0	1.12926084232e-05	0.0	4.66907906889e-05	2.86547970263e-05	5.07496513695	5.64630421158e-06	0.00143416126974
ti|627192	6.69929131901e-06	1.12926084232e-05	2.0	1.12926084232e-05	0.0	3.14403244892e-06	3.33645248866e-06	0.590909090909	0.0	2.25852168463e-05
ti|334413	6.23798217039e-06	1.69389126347e-05	3.0	1.69389126347e-05	0.0	6.27714291383e-06	1.71002356122e-05	3.02857142857	1.69389126347e-05	5.64630421158e-06
ti|1304883	5.6064440253e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0	1.38116225686e-05	8.13036005292e-06	1.43994367789	0.0	0.00050252107483
ti|144183	3.51273032553e-06	5.64630421158e-06	1.0	5.64630421158e-06	0.0	4.23878519286e-05	2.17424067539e-05	3.85073243297	5.64630421158e-06	0.000378302382176
ti|383381	3.00155538218e-06	1.69389126347e-05	3.0	1.69389126347e-05	0.0	2.33309907085e-05	1.55900504175e-05	2.7611070593	0.0	0.000773543676986
ti|1007096	2.79507510663e-06	2.25852168463e-05	4.0	2.25852168463e-05	0.0	3.03446836764e-06	1.69389126347e-05	3.0	1.69389126347e-05	0.0
ti|515619	2.02974767318e-06	2.25852168463e-05	4.0	2.25852168463e-05	0.0	2.22383108725e-06	2.27004475445e-05	4.02040816327	2.25852168463e-05	5.64630421158e-06
ti|483219	2.00567961661e-06	1.12926084232e-05	2.0	1.12926084232e-05	0.0	1.00559407768e-06	5.64630421158e-06	1.0	0.0	1.12926084232e-05
