Total Number of Aligned Reads:	69222	Total Number of Mapped Genomes:	4273
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|80878	0.000589779488969	0.00041894195487	29.0	0.00041894195487	0.0	0.00011187810603	6.94671652072e-05	4.80865610997	4.33388229176e-05	0.000260032937505
ti|470	0.000506845803099	0.000303371760423	21.0	0.000288925486117	1.44462743059e-05	0.000366647967911	0.000145130220096	10.0462040955	0.0	0.00244142035769
ti|176280	0.00050057047512	0.000260032937505	18.0	0.000260032937505	0.0	0.000151003898229	8.27796086219e-05	5.73017006803	2.88925486117e-05	0.00017335529167
ti|680646	0.000479632292284	0.000404495680564	28.0	0.000390049406258	1.44462743059e-05	0.000235562144757	0.000180444969653	12.4907616893	0.000144462743059	0.000115570194447
ti|1242864	0.00045218140055	0.0002455866632	17.0	0.0002455866632	0.0	0.0119057558078	0.00447218466546	309.573566912	4.33388229176e-05	0.105660050273
ti|1121368	0.000403264814192	0.000144462743059	10.0	0.000144462743059	0.0	0.000334254861537	0.000117697007053	8.14722222222	0.000115570194447	4.33388229176e-05
ti|1313	0.000337707339969	0.000144462743059	10.0	0.000144462743059	0.0	0.00011350544976	4.552868773e-05	3.15158682204	0.0	0.000404495680564
ti|557436	0.000336395649991	0.000144462743059	10.0	0.000144462743059	0.0	0.000200661523538	9.36866918058e-05	6.48518018018	7.22313715293e-05	0.000101123920141
ti|160488	0.000325354283677	0.000158909017364	11.0	0.000158909017364	0.0	0.000104277261775	7.5340815821e-05	5.21524195276	2.88925486117e-05	0.000332264309035
ti|1735690	0.000319412610115	0.00017335529167	12.0	0.00017335529167	0.0	7.82630701289e-05	3.25830886851e-05	2.25546656496	2.88925486117e-05	8.66776458351e-05
ti|690417	0.000287315893002	0.000115570194447	8.0	0.000115570194447	0.0	0.000121229882312	6.63496741333e-05	4.59285714286	4.33388229176e-05	7.22313715293e-05
ti|198467	0.000252636653846	0.000115570194447	8.0	0.000115570194447	0.0	0.000120698118505	6.19014986652e-05	4.28494554061	5.77850972234e-05	7.22313715293e-05
ti|1348774	0.000246678239606	0.000158909017364	11.0	0.000158909017364	0.0	1.54929220419e-05	6.79565078775e-06	0.47040853883	0.0	8.66776458351e-05
ti|1177179	0.000227338402503	0.00150241252781	104.0	0.00150241252781	0.0	0.000121835524713	0.000672955611414	46.5833333333	0.000577850972234	0.000563404697928
ti|908290	0.000204321066496	0.000476727052093	33.0	0.000476727052093	0.0	5.50882619816e-05	4.26837835189e-05	2.95465686275	1.44462743059e-05	0.000115570194447
ti|1265504	0.00017749760312	0.000563404697928	39.0	0.000563404697928	0.0	0.000175324444393	0.000534741455258	37.0158730159	0.000534512149317	1.44462743059e-05
ti|296	0.000176372301753	8.66776458351e-05	6.0	8.66776458351e-05	0.0	0.000101805031305	6.48751445685e-05	4.49078725732	1.44462743059e-05	0.000332264309035
ti|1528099	0.000171999785248	0.000101123920141	7.0	0.000101123920141	0.0	9.85461153954e-05	7.49400479616e-05	5.1875	5.77850972234e-05	5.77850972234e-05
ti|883126	0.000146139125174	0.000101123920141	7.0	0.000101123920141	0.0	2.41075513464e-05	1.00206696376e-05	0.693650793651	0.0	7.22313715293e-05
ti|281309	0.000141994483077	8.66776458351e-05	6.0	8.66776458351e-05	0.0	8.23588320397e-05	5.71361596097e-05	3.9550792405	2.88925486117e-05	0.00017335529167
ti|981327	0.0001290248042	0.000115570194447	8.0	0.000101123920141	1.44462743059e-05	5.01023658642e-05	3.98677594914e-05	2.75972604752	2.88925486117e-05	0.000187801565976
ti|358	0.000127803237133	0.000144462743059	10.0	0.000144462743059	0.0	1.64201542357e-05	3.00695791499e-05	2.08147640791	1.44462743059e-05	8.66776458351e-05
ti|762948	0.000120348634619	5.77850972234e-05	4.0	5.77850972234e-05	0.0	0.000104962666257	3.84340362747e-05	2.66048085901	1.44462743059e-05	8.66776458351e-05
ti|71999	0.000116566694668	0.000101123920141	7.0	0.000101123920141	0.0	1.19835365754e-05	5.46053466289e-06	0.377989130435	0.0	5.77850972234e-05
ti|399739	0.000114813954428	4.33388229176e-05	3.0	4.33388229176e-05	0.0	0.000179349991994	9.13005817214e-05	6.32000886792	4.33388229176e-05	0.000361156857646
ti|1121286	0.000112010946736	8.66776458351e-05	6.0	8.66776458351e-05	0.0	2.56793609503e-05	1.711935284e-05	1.18503584229	0.0	7.22313715293e-05
ti|234621	0.000108261304394	0.000101123920141	7.0	0.000101123920141	0.0	8.33497194493e-05	5.79727111755e-05	4.01298701299	5.77850972234e-05	1.44462743059e-05
ti|1125630	0.000106536094938	7.22313715293e-05	5.0	7.22313715293e-05	0.0	0.000403723196004	0.000153521710181	10.6270798221	0.0	0.0029614862327
ti|525264	0.000106010258975	0.000101123920141	7.0	0.000101123920141	0.0	9.78814266373e-05	0.000131176249336	9.08028233151	0.000115570194447	0.000101123920141
ti|500632	0.00010535604477	0.000144462743059	10.0	0.000144462743059	0.0	0.0013560527486	0.000603602995712	41.7826065691	7.22313715293e-05	0.00940452457311
ti|70584	0.000104162199954	0.000115570194447	8.0	0.000101123920141	1.44462743059e-05	0.00123301175261	0.000556455525312	38.5189643731	2.88925486117e-05	0.00843662419462
ti|981334	9.9816977305e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	0.000111462390567	5.39854028225e-05	3.73697755418	4.33388229176e-05	0.000130016468753
ti|34062	9.88433673163e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	0.000236409608389	9.59981369123e-05	6.64518303334	4.33388229176e-05	0.000288925486117
ti|1736343	9.81113010606e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	3.41924853709e-05	1.71170063769e-05	1.18487341542	0.0	0.000115570194447
ti|1217988	9.73642102335e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	9.93868288323e-05	5.42443437171e-05	3.75490196078	4.33388229176e-05	0.000101123920141
ti|638300	9.72039234795e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	8.26560253645e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|1197906	9.31758181755e-05	8.66776458351e-05	6.0	8.66776458351e-05	0.0	9.23837146807e-05	7.35446691935e-05	5.09090909091	7.22313715293e-05	1.44462743059e-05
ti|402626	9.23382615011e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	6.34171601555e-05	3.61156857646e-05	2.5	2.88925486117e-05	1.44462743059e-05
ti|144183	9.17288145318e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	8.93284824291e-05	3.10952345073e-05	2.15247432306	2.88925486117e-05	4.33388229176e-05
ti|1672219	8.70502950661e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	3.12085612307e-05	1.42887380114e-05	0.989095022624	0.0	8.66776458351e-05
ti|883169	8.34692992156e-05	7.22313715293e-05	5.0	7.22313715293e-05	0.0	5.60740186933e-05	7.58429401057e-05	5.25	7.22313715293e-05	1.44462743059e-05
ti|1292373	8.34634430042e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	0.000127154610735	6.38043781842e-05	4.41666666667	4.33388229176e-05	7.22313715293e-05
ti|522373	8.30574059138e-05	0.000216694114588	15.0	0.000216694114588	0.0	4.23005334414e-05	0.000188429664859	13.0434782609	0.000187801565976	1.44462743059e-05
ti|688245	8.24499233923e-05	7.22313715293e-05	5.0	7.22313715293e-05	0.0	8.61971964691e-05	9.08758145704e-05	6.29060563619	8.66776458351e-05	5.77850972234e-05
ti|748671	8.24387886021e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	5.80225640456e-05	3.64105076893e-05	2.52040816327	2.88925486117e-05	2.88925486117e-05
ti|1267562	7.70447658723e-05	4.33388229176e-05	3.0	2.88925486117e-05	1.44462743059e-05	7.1102035398e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|1496689	7.64367610962e-05	0.000158909017364	11.0	0.000158909017364	0.0	5.40385174023e-05	9.81071138499e-05	6.79117063492	7.22313715293e-05	0.000115570194447
ti|1736338	6.9818120287e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	2.11862518393e-05	7.40408945013e-06	0.512525879917	0.0	5.77850972234e-05
ti|383381	6.70396888809e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.000191065078732	0.000139503398201	9.65670423024	0.000101123920141	0.000202247840282
ti|629741	6.16739296313e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.27608174832e-05	1.50743731887e-05	1.04347826087	1.44462743059e-05	1.44462743059e-05
ti|122586	6.16737353301e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	2.08693215984e-05	7.85123603579e-06	0.54347826087	0.0	2.88925486117e-05
ti|525255	6.1344112809e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.94494642329e-05	4.81542476862e-06	0.333333333333	0.0	1.44462743059e-05
ti|465515	6.08913789207e-05	8.66776458351e-05	6.0	8.66776458351e-05	0.0	2.31113936063e-05	2.99268538946e-05	2.07159668029	2.88925486117e-05	5.77850972234e-05
ti|43263	5.82940575231e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.000129372058372	6.20317292084e-05	4.29396035926	1.44462743059e-05	0.000346710583341
ti|1476583	5.79700895544e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	7.93001474036e-05	2.97149231014e-05	2.05692640693	0.0	0.000404495680564
ti|156976	5.64172896521e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.18883769978e-05	1.57204932684e-05	1.08820398502	1.44462743059e-05	4.33388229176e-05
ti|85698	5.50989013618e-05	0.000187801565976	13.0	0.000187801565976	0.0	5.00222887029e-05	0.000125201043984	8.66666666667	0.000115570194447	2.88925486117e-05
ti|1121287	5.35242836755e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.17358389383e-05	1.55142112505e-05	1.07392473118	1.44462743059e-05	2.88925486117e-05
ti|1736496	5.21411790875e-05	0.000158909017364	11.0	0.000158909017364	0.0	1.18661058317e-05	5.52627318684e-05	3.8253968254	1.44462743059e-05	0.000130016468753
ti|1219050	5.14640210871e-05	8.66776458351e-05	6.0	8.66776458351e-05	0.0	2.82972329855e-05	3.84986014509e-05	2.66495018964	2.88925486117e-05	8.66776458351e-05
ti|265729	5.03799320225e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.48187585328e-05	1.73647135596e-05	1.20202020202	1.44462743059e-05	2.88925486117e-05
ti|1505605	5.03429950854e-05	0.000101123920141	7.0	0.000101123920141	0.0	0.0443339688362	0.0163740299097	1133.44309841	2.88925486117e-05	0.127069428794
ti|1380392	4.98570994096e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.9462293324e-06	1.57667878913e-06	0.109140859141	0.0	4.33388229176e-05
ti|1265502	4.87963286228e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.62338827672e-05	1.27988921482e-05	0.885964912281	0.0	4.33388229176e-05
ti|1549858	4.75628540288e-05	7.22313715293e-05	5.0	7.22313715293e-05	0.0	4.61670962291e-05	2.55005751958e-05	1.7652008162	1.44462743059e-05	0.000115570194447
ti|883163	4.73927102028e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	1.98332252977e-05	2.35967207222e-05	1.63341220183	1.44462743059e-05	0.000130016468753
ti|983594	4.71605345995e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.284659376e-05	6.42056635816e-06	0.444444444444	0.0	2.88925486117e-05
ti|1736609	4.63128151454e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	3.66432527682e-05	5.50146873048e-05	3.80822668461	0.0	0.000303371760423
ti|1223524	4.61461640442e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	1.33904766719e-05	1.96418641878e-05	1.35964912281	0.0	5.77850972234e-05
ti|1736216	4.60746819314e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.69538193044e-05	2.37988837362e-05	1.64740632999	1.44462743059e-05	7.22313715293e-05
ti|1187851	4.49060559259e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.00452742341397	0.00167517948805	115.959274522	0.0	0.0134639276531
ti|172043	4.45487798599e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	2.21704760239e-05	5.05619600705e-05	3.5	4.33388229176e-05	1.44462743059e-05
ti|1778	4.35677775199e-05	5.77850972234e-05	4.0	5.77850972234e-05	0.0	3.8667510644e-05	5.05619600705e-05	3.5	4.33388229176e-05	1.44462743059e-05
ti|1736364	4.35026648628e-05	0.000130016468753	9.0	0.000130016468753	0.0	3.52101249318e-05	0.00011930923015	8.25882352941	7.22313715293e-05	0.000115570194447
ti|1112214	4.30907874149e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.93893821151e-05	1.59432614737e-05	1.10362444573	1.44462743059e-05	4.33388229176e-05
ti|714943	4.304892224e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.56404031461e-06	1.78349065504e-06	0.123456790123	0.0	2.88925486117e-05
ti|585056	4.30477779717e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	0.000460159330458	0.000169019998697	11.6999023498	1.44462743059e-05	0.00286036231256
ti|1619232	4.2902902953e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	1.98859168633e-05	1.575957197e-05	1.09090909091	1.44462743059e-05	2.88925486117e-05
ti|521097	4.2824597588e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.08732311486e-05	1.46246233714e-05	1.01234567901	1.44462743059e-05	1.44462743059e-05
ti|698737	4.25571060111e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	2.65697903233e-05	1.03556201019e-05	0.716836734694	0.0	8.66776458351e-05
ti|1133852	4.24066721471e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.000478964832879	0.000180980548493	12.5278355278	0.0	0.00301927132992
ti|266264	4.20203604588e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.10958168298e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|313367	4.19823974652e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.00500414720094	0.00189656485197	131.284012183	0.0	0.0819392678628
ti|1349767	4.18578205257e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	2.70177515257e-05	1.35109706489e-05	0.935256410256	0.0	7.22313715293e-05
ti|1078483	4.17479978736e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	3.86505149395e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1210046	4.17220284594e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	9.00892422226e-06	7.40834579788e-06	0.512820512821	0.0	2.88925486117e-05
ti|751586	4.14316954539e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	0.00016663509574	7.27310232959e-05	5.03458689459	1.44462743059e-05	0.00153130507642
ti|1123298	4.13832763434e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	7.45519596513e-05	2.52083311193e-05	1.74497109674	1.44462743059e-05	0.000187801565976
ti|204773	4.12867211593e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.10405542589e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1304883	4.12844696722e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.35173675241e-05	5.04473070998e-06	0.349206349206	0.0	2.88925486117e-05
ti|1123354	4.11798601892e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.11226931755e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1115512	4.11421734289e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.1379705766e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1123393	4.11325979839e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.37029580711e-05	4.81542476862e-06	0.333333333333	0.0	1.44462743059e-05
ti|334413	4.11161904047e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.11161098293e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|883103	4.11158997373e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	4.08308233441e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|1415775	4.11158797774e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	7.54456970755e-06	2.88925486117e-06	0.2	0.0	1.44462743059e-05
ti|1523430	4.11158797024e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.33446481056e-05	1.52960551474e-05	1.05882352941	1.44462743059e-05	1.44462743059e-05
ti|266265	4.11158797023e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.22026758274e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|226185	4.11158797023e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.75125070969e-05	1.76714890346e-05	1.22325581395	1.44462743059e-05	2.88925486117e-05
ti|1442599	4.11158797023e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	4.32015192433e-05	2.44210827551e-05	1.69047619048	1.44462743059e-05	4.33388229176e-05
ti|1090320	4.11158797023e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	5.13629922248e-05	1.88330639777e-05	1.30366235466	1.44462743059e-05	0.000115570194447
ti|1385368	4.11158797014e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	3.30424593044e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|525329	4.11103104917e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.05371566501e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|95618	4.01136075887e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	3.68965547685e-05	1.55142112505e-05	1.07392473118	1.44462743059e-05	2.88925486117e-05
ti|1232681	3.71152397369e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.00646655051006	0.00225913119826	156.381579806	0.0	0.0256999219901
ti|1051662	2.12500547698e-05	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.20376512953e-05	2.52809800352e-05	1.75	0.0	4.33388229176e-05
ti|908338	2.06285554367e-05	1.44462743059e-05	1.0	1.44462743059e-05	1.44462743059e-05	1.33774096541e-05	9.63084953724e-06	0.666666666667	0.0	2.88925486117e-05
ti|1095770	2.06285554367e-05	1.44462743059e-05	1.0	1.44462743059e-05	1.44462743059e-05	1.33774096541e-05	9.63084953724e-06	0.666666666667	0.0	2.88925486117e-05
ti|1055192	1.08973522867e-05	4.33388229176e-05	3.0	4.33388229176e-05	0.0	4.1650173649e-05	5.45502925717e-05	3.7760803524	2.88925486117e-05	0.000144462743059
ti|561177	9.69259994117e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0	5.77262130573e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|1122244	6.89314448582e-06	0.000101123920141	7.0	0.000101123920141	0.0	0.000158136480164	0.00024984461089	17.294743655	0.000144462743059	0.000433388229176
ti|202	5.09510686623e-06	0.000346710583341	24.0	0.000346710583341	0.0	9.45689879553e-06	0.000182057452145	12.6023809524	8.66776458351e-05	0.000390049406258
ti|546270	4.89788987743e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.95863753459e-06	7.41575414367e-06	0.513333333333	0.0	2.88925486117e-05
ti|307486	4.78132703801e-06	5.77850972234e-05	4.0	5.77850972234e-05	0.0	9.79598853515e-06	6.2600521992e-05	4.33333333333	5.77850972234e-05	1.44462743059e-05
ti|938293	3.53948479208e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.47704841025e-05	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|571	3.50654771558e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	0.000374998256372	0.000150507540098	10.4184329407	1.44462743059e-05	0.00281702348964
ti|882081	3.46232561992e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	2.02919620868e-06	2.27191439854e-06	0.157266458496	0.0	4.33388229176e-05
ti|1235799	3.43917812737e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	8.71592076438e-07	3.61156857646e-06	0.25	0.0	1.44462743059e-05
ti|1736520	3.43813634174e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	3.15611554785e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1349421	2.8765158623e-06	4.33388229176e-05	3.0	4.33388229176e-05	0.0	5.79152854407e-07	1.20385619215e-05	0.833333333333	0.0	2.88925486117e-05
ti|1736591	2.60817128487e-06	4.33388229176e-05	3.0	4.33388229176e-05	0.0	1.13827794315e-06	7.22313715293e-06	0.5	0.0	1.44462743059e-05
ti|548477	2.55753371394e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	5.30817201735e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0
ti|349519	2.41006475355e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.80617262949e-06	7.61097406673e-06	0.526846846847	0.0	4.33388229176e-05
ti|1035195	2.40163851875e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0	5.6915631952e-06	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|47885	2.40111359013e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0	4.17109197108e-05	3.15080450417e-05	2.18104989387	1.44462743059e-05	0.00017335529167
ti|40324	2.2975725313e-06	2.88925486117e-05	2.0	2.88925486117e-05	0.0	2.56045529132e-06	2.95206474946e-05	2.04347826087	2.88925486117e-05	1.44462743059e-05
ti|1203190	8.3167394706e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.73858261451e-05	1.66489602014e-05	1.15247432306	1.44462743059e-05	4.33388229176e-05
ti|596154	5.83375198412e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	6.26631200265e-06	1.6639766666e-05	1.15183792815	1.44462743059e-05	4.33388229176e-05
ti|1658009	4.12317163834e-07	2.88925486117e-05	2.0	2.88925486117e-05	0.0	0.00492746969793	0.00186728834922	129.25743411	0.0	0.0807546733697
ti|69974	2.89941137325e-07	0.0276357227471	1913.0	0.0276357227471	0.0	0.00707987455441	0.0351067202962	2430.15739234	0.0324174395423	0.0905203548005
ti|39960	2.87568737368e-07	5.77850972234e-05	4.0	5.77850972234e-05	0.0	4.74291460213e-06	9.87702638684e-05	6.8370752055	7.22313715293e-05	0.000115570194447
ti|1205680	2.87132096987e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	2.98690309455e-07	2.16694114588e-05	1.5	1.44462743059e-05	1.44462743059e-05
ti|83655	2.87036873392e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	1.16278989555e-05	1.87368603867e-05	1.29700294969	1.44462743059e-05	0.000115570194447
ti|760570	2.87036873392e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	5.91428903896e-05	4.24681241092e-05	2.93972848709	1.44462743059e-05	0.000447834503482
ti|1736327	2.87036873392e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	8.51701115666e-06	1.80623293029e-05	1.25031055901	1.44462743059e-05	4.33388229176e-05
ti|543877	2.82640582234e-07	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.58314777592e-05	9.91693745946e-06	0.686470244819	0.0	0.000101123920141
ti|1224164	2.78213584377e-07	2.88925486117e-05	2.0	2.88925486117e-05	0.0	5.16662510893e-06	5.83429497103e-05	4.03861566485	4.33388229176e-05	4.33388229176e-05
ti|1035197	2.67720734094e-07	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.65225995769e-07	2.16694114588e-05	1.5	1.44462743059e-05	1.44462743059e-05
ti|1206725	2.01487368701e-07	0.000548958423623	38.0	0.000548958423623	0.0	0.111326195297	0.0418183681012	2894.7510767	0.000505619600705	0.249516049811
ti|1150298	2.01341156332e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	2.01387211495e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|930942	1.77842221097e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0	5.48667444102e-07	1.44462743059e-05	1.0	1.44462743059e-05	0.0
ti|1074049	1.64388407886e-07	0.000231140388894	16.0	0.000231140388894	0.0	0.000320034598145	0.000407895662295	28.2353535354	0.000332264309035	0.000187801565976
ti|1541197	1.49916397797e-07	0.53308196816	36901.0	0.53308196816	0.0	1.15514416808e-06	0.533082320509	36901.0243902	0.53308196816	1.44462743059e-05
ti|1619947	1.46823230776e-07	0.00265811447228	184.0	0.00265811447228	0.0	1.02143215056e-05	0.00285602843027	197.7	0.00209470977435	0.00210915604866
ti|1654716	1.41698237647e-07	5.77850972234e-05	4.0	5.77850972234e-05	0.0	1.96886419059e-05	7.22313715293e-06	0.5	0.0	1.44462743059e-05
ti|1497974	1.41240700271e-07	0.000476727052093	33.0	0.000476727052093	0.0	9.30893791795e-05	0.000534629502249	37.0081234047	0.000505619600705	0.000678974892375
ti|1574409	6.33471616054e-08	1.44462743059e-05	1.0	1.44462743059e-05	0.0	3.23372142049e-06	2.03877017842e-05	1.41127749291	1.44462743059e-05	8.66776458351e-05
ti|398525	1.69409313277e-08	2.88925486117e-05	2.0	2.88925486117e-05	0.0	1.67732024035e-06	3.61156857646e-05	2.5	4.33388229176e-05	0.0
ti|1736504	1.53300903498e-08	0.0292103666464	2022.0	0.0292103666464	0.0	1.54215655618e-08	0.0290406573192	2010.25238095	0.028906994886	0.00115570194447
ti|1736474	4.86060814663e-09	2.88925486117e-05	2.0	2.88925486117e-05	0.0	3.15540313934e-06	3.01285726211e-05	2.08556005398	2.88925486117e-05	4.33388229176e-05
